Spotify ID,Title,Artist,Album,Release Date
1fqyuLmphvUxlGiHd0IA1z,Laali (Oonjal) English Note,Sheik Chinna Moulana,Gresat Masters - Dr.Sheikchinnamoulana (Nadaswaram - Vol. 2),2001-01-01
2frge8sFZNlvUzylr9zZ6E,O.K.นะคะ,Katreeya English,Around The Clock,2001-02-06
0MvHeP2d9T5QNobS63IixM,"Beethoven: Piano Trio No. 6 in E-Flat Major, Op. 70 No. 2: III. Allegretto ma non troppo","Ludwig van Beethoven, Jacqueline du Pré, Pinchas Zukerman, Daniel Barenboim","Beethoven: Piano Trios, Violin & Cello Sonatas",2001-11-06
2kXyTB1sukbZFD4yC5ibY1,English Devotionalom Purnamada,Artists Of Sri Aurobindo Ashram,India And Her Future,2001-01-01
4R4oGXRhmuS5ykjru4u8mE,Gloria: Gloria in excelsis Deo,"Antonio Vivaldi, The Monteverdi Choir, English Baroque Soloists, John Eliot Gardiner",Vivaldi: Gloria / Handel: Dixit Dominus,2001-08-31
4io6RSaI8nj5PRNYsbu5pR,"Flute Concerto in F Major, RV. 433 ""La tempesta di mare"": III. Presto","Antonio Vivaldi, Lisa Beznosiuk, The English Concert, Trevor Pinnock",Vivaldi: Concertos,2001-01-01
3Z2t6tJHifWojiBjHMH4nV,L'Arlésienne Suite No. 2: Farandole,"Georges Bizet, London Symphony Orchestra, Sir Neville Marriner",Bizet: Carmen Suites/L'Arlesienne Suites/Jeux d'enfants,2001-01-01
6somr7ZLer9RBiq0NM3syp,When I See You Smile,Bad English,'80s Pop Hits,2001-08-08
5KvUF7vc2poSe9Jastj43q,Baila Sexy Thing - new intl english no samples,Zucchero,Shake,2001-01-01
1inCGcskZI0yUF82Zer4Gc,"Les Troyens, Op. 29, H 133, Act V: No. 38. ""Vallon sonore""","Hector Berlioz, London Symphony Orchestra, Sir Colin Davis",Berlioz: Les Troyens,2001-07-09
19DnFjshUYqXZGvZobwScz,L'Arlésienne Suite No. 2: Pastorale,"Georges Bizet, London Symphony Orchestra, Sir Neville Marriner",Bizet: Carmen Suites/L'Arlesienne Suites/Jeux d'enfants,2001-01-01
