name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Inkem Inkem Inkem Kaavaale,Geetha Govindam,Sid Sriram,5JnXwEckWO0oFijOyTZDLf,2018,65,calm,True,60000,137.1951219512195,0.0016481615577057,0.2242396490623888,1.0,0.0,1.0,-17.605711,0.10284487,0.3017472520703682,11,1,7
What The Life,Geetha Govindam,Vijay Deverakonda,2J5nLZsZeNgM3bLRu78HTv,2018,45,energetic,True,60000,148.02631578947367,0.0011190998868435,0.2751216623989068,1.0,0.0,1.0,-15.763804,0.09617716,0.3146015113581564,10,0,7
Yenti Yenti,Geetha Govindam,Chinmayi,37LmFlPnpsBISJjNvqbUkT,2018,55,happy,True,60000,100.44642857142856,0.0007880221336102,0.0654154539193032,1.0,0.1170984879136085,1.0,-12.269494,0.08802895,0.2170086171118752,6,0,7
Vachindamma,Geetha Govindam,Sid Sriram,6obKaXHU2avqfLZFPjGm4K,2018,58,calm,True,60000,125.0,0.001141497971148,0.2919580789804034,1.0,0.0,1.0,-19.37138,0.096748635,0.2489483107352445,10,0,7
Kanureppala Kaalam,Geetha Govindam,Gopi Sundar,75bswRyXJcsWrFuH6t8nWi,2018,49,sad,True,60000,181.4516129032258,0.0020597210440856,0.1188916241279328,1.0,0.0003581216442398,1.0,-17.75374,0.10546274,0.154414776494352,9,1,7
Tanemandhe Tanemandhe,Geetha Govindam,Anurag Kulkarni,4uEYrSC6ljy0aEn2wt0TDI,2018,39,calm,True,60000,125.0,0.0012200460206479,0.157858221038482,1.0,0.0,1.0,-17.02011,0.092517614,0.2658609163981345,3,0,7
Mooga Manasulu,Mahanati,"Mickey J. Meyer, Anurag Kulkarni, Shreya Ghoshal",3ijpb4iybBivEt6ZKfdFns,2018-04-20,48,calm,True,60000,73.05194805194805,0.0015353249063083,0.1459263144885353,1.0,0.0,1.0,-20.12564849853516,0.0969988405704498,0.1990870562393482,8,0,7
Sada Nannu,Mahanati,"Mickey J. Meyer, Charulatha Mani",2vhQo1YVhZVFTohJIlHg3v,2018-04-20,59,sad,True,60000,86.53846153846153,0.0018063296166343,0.1467378021685033,1.0,0.0,1.0,-18.03318214416504,0.1002368852496147,0.2280493017690329,9,1,7
Aagipo Baalyama,Mahanati,"Mickey J. Meyer, Ramya Behara",1NZcSHkmIAZGAi2g9F4ISp,2018-04-20,35,calm,True,60000,106.13207547169812,0.0011835309222772,0.2095122325475471,1.0,0.0,1.0,-14.730669975280762,0.0925318449735641,0.2097804490891109,0,1,7
Chivaraku Migiledi,Mahanati,"Mickey J. Meyer, Sunitha",5214OknPe9jc6Ej2JNZhcH,2018-04-20,43,sad,True,60000,95.33898305084746,0.0017905164364075,0.1045829699720049,1.0,0.0,1.0,-22.46332359313965,0.1099448204040527,0.1404225581687647,8,0,7
Mahanati,Mahanati,"Mickey J. Meyer, Anurag Kulkarni",1rid0wlGGXbRndkcRvH0LZ,2018-04-20,48,sad,False,60000,148.02631578947367,0.0012339824964073,0.2634175799302346,1.0,0.0294588357210159,1.0,-17.708776473999023,0.0890564769506454,0.2359656851359172,8,0,7
Gelupuleni Samaram,Mahanati,"Mickey J. Meyer, Ramya Behara",0JBzugQtwAOEngxD6TSZDC,2018-04-20,52,sad,True,60000,193.9655172413793,0.0022010680291966,0.1384870988213206,0.6071142554283142,0.0026649378705769,1.0,-30.37594985961914,0.0990862846374511,0.1940554100283283,8,0,7
Bharat Ane Nenu (The Song Of Bharat),Bharat Ane Nenu,David Simon,1sDp7vLWGqX1MT3iyj5Usz,2018-04-07,42,energetic,True,60000,119.6808510638298,0.0006857395679059,0.1501538615357269,1.0,0.1633048206567764,1.0,-17.634586334228516,0.0986424162983894,0.1793716738163811,0,1,7
I Dont Know,Bharat Ane Nenu,Farhan Akhtar,0NuKBN7J1doDIxv9NaE6JF,2018-04-07,32,energetic,True,60000,102.27272727272728,0.0011194731840905,0.2569625642941254,1.0,0.1767032444477081,1.0,-14.764030456542969,0.0983547493815422,0.292130699748722,2,1,7
Vachaadayyo Saami,Bharat Ane Nenu,"Kailash Kher, Divya Kumar",17zaD2CJirpbZuhhnQdZCi,2018-04-07,41,energetic,True,60000,144.23076923076923,0.0016407025510173,0.2145460598671347,1.0,0.0054657971486449,1.0,-17.38142967224121,0.1012463867664337,0.1816574051391767,5,1,7
