name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Darshana,Vinaro Bhagyamu Vishnu Katha,"Chaitan Bharadwaj, Anurag Kulkarni",3eIkuy5Fr7kuQXiro0czUM,2023-01-29,66,sad,True,60000,119.6808510638298,0.000996523480575,0.1865996392308034,0.60196894,0.023091171,1.0,-26.85356,0.09412782,0.2266270427452855,6,0,7
Nalo Nena Natho Nena,"Nalo Nena Natho Nena (From ""Men Too"")","Elisha Praveen G, Adithya RK",4dmhYSIOZcJoP50bqQuDWf,2023-05-13,21,calm,True,60000,119.6808510638298,0.0014063119874209,0.2511311357147618,1.0,0.0,1.0,-19.22257804870605,0.0998961478471756,0.2794622742294211,4,1,7
"Vinaraa (From ""Salaar Cease Fire - Telugu"")","Vinaraa (From ""Salaar Cease Fire - Telugu"")","Ravi Basrur, Krishna Kanth, Sachin Basrur",4c6YXvAN8xXkqv7oO58RME,2023-12-25,46,energetic,True,60000,89.28571428571429,0.0017512027339354,0.1753846191232669,1.0,0.0,1.0,-17.89125633239746,0.0986863747239112,0.1591256748477179,4,1,7
Gaaju Bomma,Hi Nanna,Hesham Abdul Wahab,7xmkMdxtGt9jEQVyQK8TP8,2023-12-13,61,calm,True,60000,156.25,0.0013516230954154,0.1046428551590828,1.0,0.0293149650096893,1.0,-16.853389739990234,0.105150930583477,0.2546380098090802,2,1,7
Samayama,Hi Nanna,"Anurag Kulkarni, Sithara Krishnakumar",3IH2WSuWyLJ6bqH2Bk3mhf,2023-12-13,56,calm,True,60000,112.5,0.0013801319002585,0.1762833308800657,1.0,0.0,1.0,-14.077092170715332,0.1017841547727584,0.1924316517388216,9,1,7
Asalelaa,Hi Nanna,"Shakthisree Gopalan, Anurag Kulkarni",6KNbgCaApDFSNDva0XfRrT,2023-12-13,52,energetic,True,60000,112.5,0.0011668371982794,0.215219551246445,0.986174464225769,0.0347409844398498,1.0,-22.39043426513672,0.0935231447219848,0.3099595615626448,9,1,7
Ammaadi,Hi Nanna,"Shakthisree Gopalan, Kala Bhairava",4wyH79ssNezGR59geMIRdw,2023-12-13,59,happy,False,60000,86.53846153846153,0.0012331115703384,0.1750196666425968,1.0,0.0,1.0,-26.27246856689453,0.0983012467622757,0.2426617426550382,3,0,7
Enno Enno,Hi Nanna,Bhavana Isvi,39aI14a48tHK2W5IrzFQ8r,2023-12-13,50,calm,True,60000,100.44642857142856,0.001460383462718,0.1600210309833807,0.9314621090888976,0.0018842763965949,1.0,-21.979097366333008,0.0982911139726638,0.2498353057876844,2,1,7
Adigaa,Hi Nanna,Karthik,4k9RLcTWZog34sIXt23Ibr,2023-12-13,62,sad,True,60000,92.21311475409836,0.0016762980115812,0.1280288886142463,1.0,0.0,1.0,-20.57892799377441,0.1040048003196716,0.1804129560427103,7,1,7
Idhe Idhe,Hi Nanna,Hesham Abdul Wahab,43xyHkmftrAmEKhWl3GYIv,2023-12-13,55,calm,True,60000,82.72058823529412,0.0020101764526683,0.1260908650962051,1.0,0.0034347895998507,1.0,-21.768030166625977,0.0955577492713928,0.2120425157353491,5,1,7
