name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
San Sanana Sana,Samrat Asoka (Original Motion Picture Soundtrack),K. S. Chithra,2ZAGuV952IQHAOwevcuzx9,2001-09-28,23,energetic,True,60000,130.8139534883721,0.0016725666176279,0.243295289170814,1.0,0.0,1.0,-20.970009,0.1135193258523941,0.2742060352626134,4,1,7
Thanguma Kanakkalin - Female,Samrat Asoka (Original Motion Picture Soundtrack),K. S. Chithra,7fSkemT2QA9XMy4nluQetv,2001-09-28,4,calm,True,60000,82.72058823529412,0.001047956044701,0.1718053943187877,1.0,0.0,1.0,-17.342339,0.099917396903038,0.1892314651876502,0,1,7
Mogathile Kannirandum,Samrat Asoka (Original Motion Picture Soundtrack),"Sadhana Sargam, Abhijeet",4Yj657Fccnhb3MJxNVl6t5,2001-09-28,3,calm,True,60000,68.59756097560975,0.001271776856014,0.1830442817110291,1.0,0.0161987512339353,1.0,-20.790438,0.0860195085406303,0.2155363635126167,5,1,7
Adiye Aati,Samrat Asoka (Original Motion Picture Soundtrack),"Shaan, Kavita Krishnamurthy",51HMbbcRjiWnB8nx3g7vSJ,2001-09-28,1,energetic,True,60000,133.92857142857142,0.0010693279076214,0.2099205800913171,1.0,0.0,1.0,-18.4847,0.0922644436359405,0.1807371161427766,4,1,7
Thanguma Kanakkalin - Duet,Samrat Asoka (Original Motion Picture Soundtrack),"K. S. Chithra, Abhijeet",43yCMpVkIejDsauXeu8vXp,2001-09-28,4,calm,True,60000,82.72058823529412,0.0010609483320806,0.1779353809322787,1.0,0.0,1.0,-17.570398,0.0990209057927131,0.1694870069816457,0,1,7
Kattirukithu,Samrat Asoka (Original Motion Picture Soundtrack),Sunidhi Chauhan,6FJylbaeFziQHFmP5vyPMB,2001-09-28,4,energetic,True,60000,90.7258064516129,0.0013434499872516,0.2260904485035993,1.0,0.0125549395118982,1.0,-22.351562,0.0946638584136962,0.2195376484363473,10,0,7
Asoka Theme Music - Instrumental,Samrat Asoka (Original Motion Picture Soundtrack),Sandeep Chowta,6iSambZsU4Odav9kZxMftZ,2001-09-28,24,calm,True,60000,108.17307692307692,0.0022963334618589,0.1719728992623533,1.0,0.0242068312554405,1.0,-21.755901,0.1086995378136634,0.2377656751638199,7,1,7
Kabhi Khushi Kabhie Gham - Pocket Cinema,Kabhi Khushi Kabhie Gham (Pocket Cinema),"Amitabh Bachchan, Shah Rukh Khan, Kajol, Kareena Kapoor, Hrithik Roshan",4vAiHAeW4uUcmzF8GVQRVj,2001-11-28,20,calm,True,60000,133.92857142857142,0.001514400516422,0.2536276536948986,1.0,0.0,1.0,-19.80090713500977,0.1047589927911758,0.1857754734385208,5,1,7
Feels Like Rain,Monsoon Wedding,Mychael Danna,2IBwKDxfKy55hUzBC5XGyO,2002,13,calm,True,30840,104.16666666666669,0.0017558443229418,0.2004679868494986,0.8088551461696625,0.0397939360756796,1.0,-33.258243560791016,0.0758009403944015,0.1599727722857656,0,1,7
Aaj Mera Jee Kardaa (Today My Heart Desires),Monsoon Wedding,Mychael Danna,7hwcldrt7qOkIBGconH2vi,2002,34,energetic,True,60000,148.02631578947367,0.0010981630202963,0.1901992597149395,1.0,0.064462590827136,1.0,-15.012364387512209,0.1119837760925293,0.2083036014685741,4,1,7
Baraat,Monsoon Wedding,Mychael Danna,79U4UuKIn9z2mrn2xJtDGQ,2002,18,energetic,False,60000,216.34615384615384,0.0008720052562019,0.3142436136353537,1.0,0.0318330784828777,1.0,-15.429160118103027,0.0906947255134582,0.3753176987701962,11,1,7
Your Good Name,Monsoon Wedding,Mychael Danna,45zi6jE5ErEXe3H7KdUdbW,2002,20,calm,True,60000,104.16666666666669,0.001866119942578,0.1335274770596338,1.0,0.0,1.0,-21.0083065032959,0.0911514982581138,0.1203717798643902,10,0,7
Delhi.com,Monsoon Wedding,Mychael Danna,3HVIdnylKGWDankgGJAq8a,2002,13,calm,True,60000,119.6808510638298,0.0021155876647026,0.0815909636897884,0.7364124059677124,0.0,1.0,-24.51868057250977,0.093045100569725,0.0957727685377334,0,1,7
Fuse Box,Monsoon Wedding,Mychael Danna,3IywItzfY6waI49PZFQ2YQ,2002,17,energetic,True,60000,129.19921875,0.0021237053439263,0.1620724326685855,0.5550432950258255,0.0,1.0,-29.48014259338379,0.0953108146786689,0.2390452545256217,11,1,7
Mehndi _ Madhorama Pencha,Monsoon Wedding,Mychael Danna,7nHUv4HT7UPxwzttsret2E,2002,19,happy,True,60000,104.16666666666669,0.0007943328599089,0.2995357248989068,0.5975502356886864,0.0,1.0,-27.11803436279297,0.1022875607013702,0.265572585957199,6,0,7
Banished,Monsoon Wedding,Mychael Danna,1EuYSsGNSghNMrousXqyMQ,2002,13,calm,True,54213,110.29411764705884,0.0023051569715062,0.1472533483240704,1.0,0.0094760357814753,1.0,-25.740352630615234,0.1050641313195228,0.1134223731491718,1,0,7
Good Indian Girls,Monsoon Wedding,Mychael Danna,7s0DuNeaN2j27KFu8wux5U,2002,16,calm,False,60000,119.6808510638298,0.0021155876647026,0.0815909636897884,0.7364124059677124,0.0,1.0,-24.51868057250977,0.093045100569725,0.0957727685377334,0,1,7
"Hold Me, I'm Falling",Monsoon Wedding,Mychael Danna,3ljA6cN9vh10PQqJgY6kuf,2002,17,sad,True,60000,102.27272727272728,0.0024934065349202,0.0997127420403039,0.5220087245106697,0.02138600651279,1.0,-27.644163131713867,0.0930816605687141,0.0714484177236122,11,1,7
Love And Marigolds,Monsoon Wedding,Mychael Danna,5ur2B5YKQZllvrrEqxv4hT,2002,21,calm,True,60000,117.1875,0.0007739901546229,0.1102286676813011,1.0,0.0050226484865123,1.0,-19.289306640625,0.0875185206532478,0.1007812075736271,1,0,7
Dil Chahta Hai,Dil Chahta Hai,Shankar Mahadevan,2r1CHpKRDdzHGJScn5UqjX,2001-06-22,59,energetic,True,60000,95.33898305084746,0.0009685299577049,0.3345039006954319,0.9066083282232285,0.0,1.0,-24.51292610168457,0.1064861118793487,0.3483389152151346,0,1,7
Jaane Kyon Log Pyar,Dil Chahta Hai,"Udit Narayan, Alka Yagnik",2NouPVwXUlBF0wDm5bpAbp,2001-06-22,58,sad,True,60000,95.33898305084746,0.0010807742900454,0.163571615046214,1.0,0.0,1.0,-18.4239444732666,0.0794305801391601,0.2311984448040702,4,1,7
Woh Ladki Hai Kahan,Dil Chahta Hai,"Shaan, Kavita Krishnamurthy",2tO0QPdCA0jgDBshTuYYkc,2001-06-22,66,energetic,True,60000,93.75,0.0009212375152681,0.4378796200119978,1.0,0.0,1.0,-21.852725982666016,0.0975129827857017,0.3758152113108702,10,0,7
Kaisi Hai Ye Rut,Dil Chahta Hai,Srinivas,4x6hxkEuw1XLIwUkUJcDbf,2001-06-22,47,calm,True,60000,87.890625,0.0009783803320644,0.4690958586529061,0.9243198484182358,0.0,1.0,-22.67527198791504,0.1080648079514503,0.4864868736240251,5,1,7
Koi Kahe Kehta Rahe,Dil Chahta Hai,"Shankar Mahadevan, Shaan, KK",5zKRKQwLVBT1WDJE7XJrnm,2001-06-22,63,energetic,True,60000,130.8139534883721,0.0010882292542915,0.6055759358058568,1.0,0.0944180564142379,1.0,-17.96255874633789,0.0913802832365036,0.4237519089210298,1,0,7
Akash's Love Theme,Dil Chahta Hai,Mike Harvey,1glyMug7gR6ahQ8evXYqcy,2001-06-22,34,calm,True,60000,98.6842105263158,0.0008266434083198,0.1818049187088962,0.7452929764986038,0.0,1.0,-25.10257339477539,0.0859263464808464,0.1579846642343009,2,1,7
Tanhayee,Dil Chahta Hai,Sonu Nigam,5HXJV5FjXdfUk3UFBTg8Fe,2001-06-22,51,sad,True,60000,95.33898305084746,0.0013216725804991,0.1822015495856292,1.0,0.0,1.0,-12.3643159866333,0.0892831608653068,0.2817566069081599,3,0,7
