Spotify ID,Title,Artist,Album,Release Date
3AztiK5cDOBwEgumRMTFic,Ramadan - English Version,Maher Zain,Singles & Duets,2015-06-17
5XPDIBhLhN5atbPMuckHK8,Dheevara (English Version),"Ramya Behara, Aditya Iyengar",Baahubali - The Beginning,2015-06-13
3tdWng5dR9Da5XdKNgnZNW,Theeranae (English Version),"Ramya Behara, Aditya Iyengar",Baahubali - The Beginning,2015-06-24
6O5qT3hAr5M1Mad6bwxLkB,Englishman in New York,"Cris Cab, Tefa & Moox, Willy William",TPMZ,2015-06-11
0zCqrZ8SEdkzSmhFlRTHlQ,Wolven Storm - English,Marcin Przybyłowicz,Wolven Storm (English),2015-08-26
2MRJ3Oqb5yAONPvQyoWnQ9,Can't Help Falling In Love - with The Royal Philharmonic Orchestra,"Elvis Presley, Royal Philharmonic Orchestra",If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,2015-10-30
0GTwfGxbFQ5PwTnK7aZ3Ws,English Naat,Qari Shahid Mehmood Qadri,"Aj Ashiqan Ne Jashan Manaye, Vol. 11 - Islamic Naats",2015-12-05
1z9nybTrHWvnbQjBT5DSAd,Cho-Zets☆Dynamic! - English Ver.,Kazuya Yoshii,超絶☆ダイナミック!,2015-10-07
6s6sKp8O6M6B0fhGwO3hGW,"A for Apple, B for Ball",Nadisha Thomas,Nursery English For Children,2015-09-11
7aUCLXZ4D4UD5sCgIgxqjl,"The Cup of Life (La Copa De La Vida) [The Official Song of the World Cup, France '98][English]",Ricky Martin,The Greatest Hits,2015-10-19
3g8BINLRwFKBiKoIMhR753,Masquerade - Ballet Suite: 1. Waltz,"Aram Khachaturian, London Symphony Orchestra, Stanley Black",Khatchaturian: Ballet Suites From Spartacus & Masquerade,2015-04-15
4mDbiAJ4caJNpFal2oe8Kt,English Pitinglish,Pica-Pica,English Pitinglish,2015-05-19
5wq3d59o8ZszZIR8obekUs,Dangerous,"David Garrett, Royal Philharmonic Orchestra, Franck van der Heijden",Explosive (Deluxe),2015-10-09
6QPxQiev0S6KDnzkcpWmq9,"Mass in B Minor, BWV 232: Kyrie eleison (Chorus)","Johann Sebastian Bach, The Monteverdi Choir, English Baroque Soloists, John Eliot Gardiner","J.S. Bach: Mass in B Minor, BWV 232",2015-11-06
