Spotify ID,Title,Artist,Album,Release Date
5QBqwyWoxSEZcGaZOaHt83,Yaarathu Yaarathu,"Deva, Shreya Ghoshal",Englishkaran (Original Motion Picture Soundtrack),2005-06-24
2I1l7dtYGNvvaCMn2uaJk4,Yeh Thiruda,"Deva, Srikanth Deva, Sunitha Sarathy",Englishkaran (Original Motion Picture Soundtrack),2005-06-24
5s8UbmnxjfziG9muk1hy8r,Nanbanae Nanbanae,"Deva, K. S. Chithra",Englishkaran (Original Motion Picture Soundtrack),2005-06-24
3fzL0RuACZtv5cQ6R78Sjq,Anakin vs. Obi-Wan,"John Williams, London Symphony Orchestra",Star Wars: Revenge of the Sith (Original Motion Picture Soundtrack),2005-05-03
4GnVpbnWjHFrpXjAcPHvqM,"Ave Maria, D. 839","Franz Schubert, Renée Fleming, Royal Philharmonic Orchestra, Andreas Delfs",Sacred Songs (US Bonus Track Version),2005-01-01
7MB3wf9xJAhSBTcBa9wtwc,Disco Sound English,"Hariram, Ramola",Dharma Yuddham,2005-11-30
1u3nu8fNWFua6mQjw4ReEt,Battle of the Heroes,"John Williams, London Symphony Orchestra",Star Wars: Revenge of the Sith (Original Motion Picture Soundtrack),2005-05-03
1yQ69GW3V6Qpntz4E0RMXn,Ghajini Mohamed,"Deva, Karthik, Suchitra",Englishkaran (Original Motion Picture Soundtrack),2005-06-24
5hqZJzrZDdms7E0d3FYmnz,"Swan Lake Suite, Op 20: Scene: Enchanted Lake",Royal Philharmonic Orchestra,Unforgettable Evenings: A Classical Valentine,2005-01-11
4sLtmtKMmA5iCIa90tWhSe,Anakin's Betrayal,"John Williams, London Symphony Orchestra",Star Wars: Revenge of the Sith (Original Motion Picture Soundtrack),2005-05-03
3azBrkoZAu97DKuO1y7Jtr,My Dil Goes Mmmm (English Club Mix),"Vishal-Shekhar, Shaan, Caralisa Monteiro, Jaideep Sahni",Salaam Namaste,2005-08-03
7ijOLIYbAqtLsqMpjWYMfL,Méditation from Thaïs,"Jules Massenet, Nicola Benedetti, London Symphony Orchestra, Daniel Harding",Szymanowski: Violin Concerto No. 1,2005-01-01
7g70vYlhVXPM083SqT7dSR,Finale from William Tell Overture,"Gioachino Rossini, Barry Wordsworth, London Symphony Orchestra",Autobahn [Drive Time],2005-06-28
372VxalpgOmOwpT7FrXOYY,Symphony No. 5 in B flat major: 4. Finale. Adagio - Allegro moderato,"Anton Bruckner, Munich Philharmonic Orchestra, Christian Thielemann",Bruckner: Symphony No. 5,2005-01-01
