Spotify ID,Title,Artist,Album,Release Date
0Vk6OOKiZ63uBkE7X3mDfU,English Baideo,Achurjya Borpatra,Torali Vol 3,2021-09-15
67cKy6BZk3pBPSxgyH3KdD,ABC Game - Learning the English Alphabet,Maya and Mary,ABC Game - Learning the English Alphabet,2021-03-23
3dPsTmRIGTEhCU2B9IyLQi,English Regadi,Bholu Jalampura,English Regadi,2021-08-25
6bZmd7ktxB79TDhk9PLUvq,Janu English Botal Bargi Lage,Dj Jitu jodhpur,Janu English Botal Bargi Lage,2021-08-22
71I5S5DxxHQlfUxBO2VSPi,Janu English Botal Bargi Lage,Hemraj Goyal,Janu English Botal Bargi Lage,2021-05-21
76L5BO8ygOd12hvje1lmgC,Sol qui grince dans un hôpital psychiatrique,"Halloween All-Stars, Sound Effects Zone, Scary Halloween Night Ambient","Sons effrayants d'Halloween: Musique d'horreur, Bruits de forêt hantée, La veille de la toussaint",2021-10-15
5bQ6fmPtYDSIh9SiDFKg1M,Anti-Romantic - English,Joytastic Sarah,Anti-Romantic (English),2021-07-15
69yGpVbBDk3HHYIO4TPCRu,"Oboe Concerto in C Major, K. 314 (Final Cadenza by Tonia Ko): I. Allegro aperto","Wolfgang Amadeus Mozart, Olivier Stankiewicz, Jaime Martin, London Symphony Orchestra",Mozart: Oboe Concerto,2021-09-17
1fSl5KhbaDKrYK7acnj7I0,Englishman In New York,Yann Muller,Englishman In New York,2021-05-14
2l48bK5FOYIQHgoYSPl7Qw,"Clarinet Concerto in A Major, K. 622: II. Adagio","Wolfgang Amadeus Mozart, Andrew Marriner, Jaime Martin, London Symphony Orchestra",Mozart: Clarinet Concerto,2021-10-08
5OdnfBqdFDpew4yKwfgZQu,HWAA - English Version,(G)I-DLE,HWAA,2021-01-27
2shyarF21wZvWew00TdaP3,Rose - English Version,D.O.,공감 (Empathy) - The 1st Mini Album,2021-07-26
5YZb7vHyhDkcBb5966O3w1,"Piano Concerto No. 2 in B Flat Major, Op. 19: II. Adagio","Ludwig van Beethoven, Krystian Zimerman, London Symphony Orchestra, Sir Simon Rattle","Beethoven: Piano Concerto No. 2 in B Flat Major, Op. 19: II. Adagio",2021-02-19
2p0WmvGmzE3mKr3lc6ZB9g,Not Shy - English Ver.,ITZY,Not Shy (English Ver.),2021-01-22
2cnhL9Xb7jlTuUs4taxJSB,WANNABE - English Ver.,ITZY,Not Shy (English Ver.),2021-01-22
0rXBxNaEX9pJSV8U7xYUXr,In the morning - English Ver.,ITZY,In the morning (English Ver.),2021-05-14
7aeHC7SgaJlskY6JEoTYBX,"Sinfonia Concertante for Four Winds in E-Flat Major, K. 297b: II. Adagio","Wolfgang Amadeus Mozart, Jaime Martin, London Symphony Orchestra, Timothy Jones, Juliana Koch, Chris Richards, Rachel Gough",Mozart: Wind Concertos,2021-11-19
26KykHLogeIep4OrurliDS,"Suite bergamasque, L. 75: III. Clair de lune","Claude Debussy, Daniel Barenboim","Debussy: Suite bergamasque, L. 75: III. Clair de lune",2021-12-31
