Spotify ID,Title,Artist,Album,Release Date
7tIvBQowElTjxhpkC0GQUp,English Vinglis - Male Vocals,Amit Trivedi,English Vinglish (Original Motion Picture Soundtrack),2012-09-05
6MS8KHqQAkpOAdxOa2U3tZ,English Vinglis - Female Vocals,Shilpa Rao,English Vinglish (Original Motion Picture Soundtrack),2012-09-05
1NqSw3D2QZ2jKixTuPbPh5,English Vinglis - Male Vocals,Benny Dayal,English Vinglish (Original Motion Picture Soundtrack),2012-09-19
7Bkbf2fIsuAXfqAAANzozd,Ummachchi Ummachchi,"Sneha Suresh, Vijay Prakash, Chandan Bala, Lavanya Padmanabhan",English Vinglish (Original Motion Picture Soundtrack),2012-09-19
3FsioR6PIlzTvtQkKygl4e,English Vinglis - Female Vocals,Shilpa Rao,English Vinglish (Original Motion Picture Soundtrack),2012-09-19
5ODtHm2rNCFhp6PmCi2z4d,English Vinglis - Male Vocals,Benny Dayal,English Vinglish (Original Motion Picture Soundtrack),2012-09-19
3b8USdQmDl0wXzrDaHxQYY,Navrai Maajhi,"Sunidhi Chauhan, Swanand Kirkire, Neelambari Kirkire, Natalie Di Luccio",English Vinglish (Original Motion Picture Soundtrack),2012-09-05
4tjRbuBh3UoMYSsVQzpW86,Garala Patti,"Sneha Suresh, Vijay Prakash, Chandan Bala, Lavanya Padmanabhan",English Vinglish (Original Motion Picture Soundtrack),2012-09-19
0qU81VcxJM7xTBXIxUZMSU,English Vinglis - Female Vocals,Shilpa Rao,English Vinglish (Original Motion Picture Soundtrack),2012-09-19
5GSopOpbLbUP6vaw4VxGaa,Alai Payuthe,Hamsika Iyer,English Vinglish (Original Motion Picture Soundtrack),2012-09-19
1gwDz56UQSMKRQPVkPPJFp,Dhak Dhuk,Benny Dayal,English Vinglish (Original Motion Picture Soundtrack),2012-09-19
1WSuWb963WADjyUESlcI2a,Manhattan,"Benny Dayal, Bianca Gomes",English Vinglish (Original Motion Picture Soundtrack),2012-09-19
2qDN52za016gj8EJ8vmZSD,Manhattan,"Benny Dayal, Bianca Gomes",English Vinglish (Original Motion Picture Soundtrack),2012-09-19
2ZPvcmTioAEP6dpZhyi7nF,Insha Allah - English - Vocals Only Version,Maher Zain,Thank You Allah (Vocals Only - No Music Version),2012-02-09
5eU7n5MkYdjxKdgxwTwkce,Idho Vidham,Shilpa Rao,English Vinglish (Original Motion Picture Soundtrack),2012-09-19
