Spotify ID,Title,Artist,Album,Release Date
5Uf0llmR4IIkyOzkgINbL5,Englishman In New York,Sting,The Very Best Of Sting And The Police,2002-01-01
3X3DF1RCbj2oDlDsCQoY7a,Commentary English,"Ravindra Sathe, Sadhana Sargam, Harish Bhimani, Chorus",Morning Mantras,2002-10-30
3rUMH7i22tlkymhDPOmXUv,"Across the Stars (Love Theme from ""Star Wars: Attack of the Clones"")","John Williams, London Symphony Orchestra",Star Wars: Attack of the Clones (Original Motion Picture Soundtrack),2002-04-23
45DuBzsgfiterhMTTsewpH,Love Pledge and the Arena,"John Williams, London Symphony Orchestra",Star Wars: Attack of the Clones (Original Motion Picture Soundtrack),2002-04-23
4AaM4Dd8eaVIVpUFtw9pjy,"12 Études, Op. 10: No. 12 in C Minor ""Revolutionary""","Frédéric Chopin, Murray Perahia","Chopin: 24 Études, Op. 10 & Op. 25",2002-08-13
0mqPMib39wOridJpyVQMzW,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers","Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",Tchaikovsky: Le Lac des cygnes - La Belle au bois du dormant & Casse-noisette (Extraits),2002-01-01
5BH09YBjBBOjMsDCiZOv70,Confrontation with Count Dooku and Finale,"John Williams, London Symphony Orchestra",Star Wars: Attack of the Clones (Original Motion Picture Soundtrack),2002-04-23
2M6AJyZCnyDbgjdYhYCpkq,Party Time,"Danny English, Egg Nog",Diwali,2002
4h1blqY5LzPH8fNcglNJPX,"12 Études, Op. 10: No. 3 in E Major ""Tristesse""","Frédéric Chopin, Murray Perahia","Chopin: 24 Études, Op. 10 & Op. 25",2002-08-13
7a0PlUFyck30uG88Q0tZHB,"Symphony No. 1 in E flat, K.16: 3. Presto","Wolfgang Amadeus Mozart, The English Concert, Trevor Pinnock",Mozart: The Symphonies,2002-01-01
01MZY91gz0wcoqWHQ6BMAl,"The English Patient: End Credits - From ""The English Patient""",Gabriel Yared,Great Movie Love Themes,2002-09-10
3rczjlfY4MKNVMIadbegbb,"Verdi: Il trovatore, Act 4: ""D'amor sull'ali rosee"" (Leonora)","Giuseppe Verdi, Antonio Pappano, Angela Gheorghiu, London Symphony Orchestra",Verdi: Il trovatore,2002
60Jy0r8jaWgYhOg9M72s5f,English Suite: March,"Paul Lewis, Royal Northern Sinfonia, David Lloyd-Jones","ENGLISH STRING MINIATURES, Vol. 4",2002-03-08
5OOGED27QEN7PlNPcjszrr,Star Wars Main Title and Ambush on Coruscant,"John Williams, London Symphony Orchestra",Star Wars: Attack of the Clones (Original Motion Picture Soundtrack),2002-04-23
