name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Humko Humise Chura Lo,Mohabbatein,"Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Anand Bakshi",4T3VAoUDvCJkX5OSYXnng0,2000-08-27,64,calm,True,60000,89.28571428571429,0.0011979819436937,0.291328416614824,0.7605159282684326,0.0001039536884653,1.0,-24.875845,0.0967521965503692,0.2082454512151976,5,1,7
Chalte Chalte,Mohabbatein,"Jatin-Lalit, Udbhav, Manohar Shetty, Ishaan, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Anand Bakshi",11acrZ5o6QredI03M4sAsp,2000-08-27,61,calm,True,60000,104.16666666666669,0.0012788153212158,0.2610642656583274,0.7340230792760849,0.0169143963612981,1.0,-24.809778,0.0925979986786842,0.2764587392156273,6,0,7
Pairon Mein Bandhan Hai,Mohabbatein,"Jatin-Lalit, Udbhav, Manohar Shetty, Ishaan, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Anand Bakshi",4C63dkwiNKbUINGsryDmmu,2000-08-27,57,energetic,True,60000,95.33898305084746,0.0012928177087381,0.229476999227915,0.7470265030860901,0.0,1.0,-24.24627,0.0993795245885849,0.1981321309268483,4,1,7
Aankhein Khuli,Mohabbatein,"Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Udbhav, Manohar Shetty, Ishaan, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Anand Bakshi",16XEVyPh5NT31CAAqPbxQF,2000-08-27,69,happy,True,60000,144.23076923076923,0.0027411402784324,0.3417352540103981,0.2171894162893295,0.0542008727961901,1.0,-39.17795,0.0915224179625511,0.33527187834155,7,1,7
Soni Soni,Mohabbatein,"Jatin-Lalit, Udit Narayan, Jaspinder Narula, Udbhav, Manohar Shetty, Ishaan, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Anand Bakshi",5lLBVDoG0w9oVxEftMIniN,2000-08-27,58,energetic,True,60000,98.6842105263158,0.0010885516410024,0.2602219674835584,1.0,0.0,1.0,-15.149616,0.0884372740983963,0.2971125246465114,7,1,7
Chalte Chalte (Part-2),Mohabbatein,"Jatin-Lalit, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Udbhav, Manohar Shetty, Anand Bakshi",3gsPEN0uIHE2zxSYt0UE0N,2000-08-27,52,sad,True,60000,95.33898305084746,0.0014361071499612,0.3024705330163526,0.7620486617088318,0.008919302871666,1.0,-23.014645,0.0997221022844314,0.3177829228391289,7,1,7
Zinda Rehti Hain Mohabbatein,Mohabbatein,"Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Anand Bakshi",3HYF4u13huHTkHQnBgit3N,2000-08-27,56,calm,True,60000,95.33898305084746,0.0008471694484179,0.2965839927068521,0.7923698425292969,0.0,1.0,-24.115896,0.093992955982685,0.2252169627753673,9,1,7
Mohabbatein Love Themes (Instrumental),Mohabbatein,"Jatin-Lalit, Anand Bakshi",456NfBAJUbDmaXw3pjIFFk,2000-08-27,52,calm,False,60000,104.16666666666669,0.0012221463248727,0.2621521798902417,1.0,0.0,1.0,-18.266895,0.088767759501934,0.4121598492273239,7,1,7
Rhythms Of Mohabbatein (Instrumental),Mohabbatein,"Jatin-Lalit, Anand Bakshi",5nTTfttqa8J7Buf9yvqxyo,2000-08-27,49,calm,True,60000,106.13207547169812,0.0012737710218971,0.3756163834762708,0.6315064430236816,0.0347459039330949,1.0,-29.65796,0.1098029986023902,0.3130444036707298,10,0,7
Mr. Lova Lova,Ishq (Original Motion Picture Soundtrack),"Udit Narayan, Abhijeet, Sudesh Bhosle, Poornima, Kavita Krishnamurthy",0RvVVLFnfD6O09hUdiDe8f,2000-08-03,47,energetic,True,60000,181.4516129032258,0.0013190620416669,0.4175533724560077,1.0,0.0115368965021304,1.0,-19.1976318359375,0.0899954363703727,0.4078875226303711,9,1,7
Neend Churayee Meri,Ishq (Original Motion Picture Soundtrack),"Kumar Sanu, Udit Narayan, Alka Yagnik, Kavita Krishnamurthy",2oVJZVH1hlxP3MxyDFRSEb,2000-08-03,67,energetic,True,60000,106.13207547169812,0.0008417334153472,0.5085237450842073,1.0,0.0476590616773281,1.0,-16.40530014038086,0.0933548137545585,0.4880162485662537,5,1,7
Ishq Hua Kaise Hua,Ishq (Original Motion Picture Soundtrack),"Udit Narayan, Vibha Sharma",4eGvkvURACcS8kFqSCf0Ip,2000-08-03,58,energetic,True,60000,106.13207547169812,0.0013406638470011,0.3542239192199164,1.0,0.0,1.0,-17.844585418701172,0.09030232578516,0.3144172399568126,8,0,7
Humko Tumse Pyar Hai,Ishq (Original Motion Picture Soundtrack),Abhijeet,6qYtje83gTeREXYdrgXVmj,2000-08-03,54,energetic,True,60000,125.0,0.0016789024928715,0.3550393124555634,1.0,0.1012603873235226,1.0,-17.4798583984375,0.1068426147103309,0.3219038230226296,4,1,7
