Spotify ID,Title,Artist,Album,Release Date
3akiFavxhFkXDGKfJzc98X,Hosanna English Happy Love,"A.R. Rahman, Blaaze, Suzanne D'Mello",Hosanna English Happy Love,2025-02-26
40mSO3DjWWZK264z9sfPM0,English Mem,DC Madana,English Mem,2025-04-02
27IbWBle43yep3iX0Tslx2,Blazing Heart - English Version,"HOYO-MiX, Chrissy Costanza",Genshin Impact - Blazing Heart (Mavuika's Character Trailer Song),2025-01-01
43rnqhEMD9U8MeXcQwCtSG,"English Suite No. 3 in G Minor, BWV 808: I. Prélude","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
0yWYb6AUUdS9Co7PG9iBGW,Ka Kaila Raja Ji English Padh Ke,Raushan Rohi,Ka Kaila Raja Ji English Padh Ke,2025-03-21
0yuTLJw23a9R2d2MUJT9AI,"English Suite No. 3 in G Minor, BWV 808: IV. Sarabande","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
52qC9Dd3U7YQ7uhsEgcEbc,"English Suite No. 3 in G Minor, BWV 808: V. Gavotte I","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
2EkH4clY2OStriFL22eiai,"English Suite No. 3 in G Minor, BWV 808: IVb. Les agréments de la même Sarabande","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
6KvvGbw2gf4LuOH7kaSLPh,"English Suite No. 3 in G minor, BWV 808 - Transcr. for two guitars A. Lagoya: 3. Courante","Johann Sebastian Bach, Alexandre Lagoya, Ida Presti","""Aria"" - Springtime Classics",2025-03-21
7hg3LirUwcTY4kiijqS9VV,"English Suite No. 3 in G Minor, BWV 808: VIb Gavotte I da capo","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
295ryjcAgFgNABzByRaWDG,"English Suite No. 3 in G Minor, BWV 808: VII. Gigue","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
3oKi7Fp9JhDLTKaW6fZLwO,Bad Girls Like You - English Version,"Tobii, DOLLA",Bad Girls Like You (English Version),2025-01-30
0rLB315JdkBRfgEIjVoJtF,"English Suite No. 3 in G Minor, BWV 808: II. Allemande","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
4MkKijU0oZpzQRlitFGUqU,"English Suite No. 3 in G Minor, BWV 808: III. Courante","Johann Sebastian Bach, Maria João Pires","""Harmony & Melody"" - Instrumental Piano Music",2025-03-20
5pYJUfs91g5YFld2z82PvP,"English Suite No. 2 in A Minor, BWV 807: I. Prélude","Johann Sebastian Bach, Francesco Tristano","Bach: English Suite No. 2 in A Minor, BWV 807: I. Prélude",2025-03-19
4YHeXM7mgLvxpvaUGnybGK,Whiplash (English Version),aespa,Whiplash (English Version),2025-03-26
5G3Ahx15LDclnIRE5l3SgL,"Eine kleine Nachtmusik, K. 525: IV. Menuetto. Allegretto","Wolfgang Amadeus Mozart, Paul Archibald, English Brass Ensemble",mozart for kids,2025-03-22
6HKzMw5w9oTJDZ5TbjRINa,"Prokofiev: Cinderella, Op. 87, Act 1: No. 12, Spring Fairy","Sergei Prokofiev, André Previn, London Symphony Orchestra",An Ode to Nature - Welcome Spring,2025-03-27
3dsc28g0Ow2kL0MkjpHH86,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro, Pt. 8","Ludwig van Beethoven, Daniel Barenboim, Otto Klemperer, New Philharmonia Orchestra","Bits of Classical, Vol. 2",2025-03-20
5Fj03ygKAsDM4ZT7skju7Y,"Horn Concerto No. 3 in E-Flat Major, K. 447: II. Romanza - Larghetto","Wolfgang Amadeus Mozart, Jeffrey Tate, Radovan Vlatkovic, English Chamber Orchestra",Mozart zu Ostern,2025-03-28
6UTm86H9SaOUDXEvgbRqhR,"Le nozze di Figaro, K. 492: Overture","Wolfgang Amadeus Mozart, London Symphony Orchestra, Antal Doráti",Mozartiana,2025-03-21
3x72UbwsYgTqRg0UmcOSZa,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro, Pt. 6","Ludwig van Beethoven, Daniel Barenboim, Otto Klemperer, New Philharmonia Orchestra","Bits of Classical, Vol. 2",2025-03-20
44CaJd0teDMz8N3LmWVFPH,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro, Pt. 12","Ludwig van Beethoven, Daniel Barenboim, Otto Klemperer, New Philharmonia Orchestra","Bits of Classical, Vol. 2",2025-03-20
2g90IyJ96SdAGNCl5hpPx8,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro, Pt. 7","Ludwig van Beethoven, Daniel Barenboim, Otto Klemperer, New Philharmonia Orchestra","Bits of Classical, Vol. 2",2025-03-20
5AojMHWWw6rJF8ORNexoqk,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro, Pt. 13","Ludwig van Beethoven, Daniel Barenboim, Otto Klemperer, New Philharmonia Orchestra","Bits of Classical, Vol. 2",2025-03-20
53ha9tG9h34rFR6DgkLOlV,"Beethoven: Violin Concerto in D Major, Op. 61: III. Rondo. Allegro (Cadenza by Kreisler), Pt. 1","Ludwig van Beethoven, Frank Peter Zimmermann, English Chamber Orchestra, Jeffrey Tate","Bits of Classical, Vol. 2",2025-03-20
3qRy1CLqaKtbNarodQkYig,"Clarinet Concerto in A Major, K. 622: II. Adagio","Wolfgang Amadeus Mozart, Sir Thomas Beecham, Jack Brymer, Royal Philharmonic Orchestra",Mozart for my baby,2025-03-28
4rzhfOGPqAQoP5DS2QmY7a,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro, Pt. 2","Ludwig van Beethoven, Daniel Barenboim, Otto Klemperer, New Philharmonia Orchestra","Bits of Classical, Vol. 2",2025-03-20
6tEDl6TEAJWbHGHFryexHa,"Piano Concerto No. 24 in C Minor, K. 491: II. Larghetto","Wolfgang Amadeus Mozart, Sir Colin Davis, Evgeny Kissin, London Symphony Orchestra",Mozart zu Ostern,2025-03-28
2wcReadMzilVGWLLoEAcxU,"Violin Concerto No. 2 in D Major, K. 211: II. Andante","Wolfgang Amadeus Mozart, Vladimir Spivakov, English Chamber Orchestra",Mozart zu Ostern,2025-03-28
01BxlKORCZovdpenfnXRf6,"Beethoven: Violin Concerto in D Major, Op. 61: III. Rondo. Allegro (Cadenza by Kreisler), Pt. 3","Ludwig van Beethoven, Frank Peter Zimmermann, English Chamber Orchestra, Jeffrey Tate","Bits of Classical, Vol. 2",2025-03-20
6bQQ2OlrFG8Ni2suAn7KuK,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro, Pt. 9","Ludwig van Beethoven, Daniel Barenboim, Otto Klemperer, New Philharmonia Orchestra","Bits of Classical, Vol. 2",2025-03-20
7aZXtszCtNKI5jjOPHlpnh,"Piano Sonata No. 6 in D Major, K. 284: II. Rondeau en Polonaise","Wolfgang Amadeus Mozart, Daniel Barenboim",Mozart for my baby,2025-03-28
