name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Maana Madurai,Thimiru,Shankar Mahadevan,7tdNX2PcbrLkTeEBKErCFC,2006-07-31,41,energetic,True,60000,160.71428571428572,0.0013464647718451,0.6105576890497244,1.0,0.0132620884105563,1.0,-20.526884,0.100008935,0.3644790522763877,7,1,7
Thi Thikkara Vayasu,Thimiru,Anupama,43eP0axvGn8Dfvq7iEGEYx,2006-07-31,18,energetic,True,60000,100.44642857142856,0.0011631582568352,0.4572346860558122,1.0,0.0223557837307453,1.0,-11.460614,0.101000264,0.3992690336247855,0,1,7
Mani Mani,Thimiru,Anushka Manchanda,6P6hhgtmxqV9LFVpLhaXJP,2006-07-31,12,energetic,True,60000,100.44642857142856,0.0010683540557,0.5042818776661926,1.0,0.0299958176910877,1.0,-23.205233,0.096727304,0.4301212517243321,0,1,7
Oppurane Oppurane,Thimiru,Gangai Amaran,3LaSHUJ59HPcC9SmkZiX2g,2006-07-31,29,energetic,True,60000,148.02631578947367,0.0008272812758919,0.3542759932956363,1.0,0.0,1.0,-22.213137,0.09598695,0.302753203108179,5,1,7
Kattikko Rappa Rappa,Thimiru,"Kunal Ganjawala, Shreya Ghoshal",18RsJwIrT1TP0sWEiZyqjL,2006-07-31,13,energetic,True,60000,119.6808510638298,0.0010946101549626,0.4843752603703786,1.0,0.0131551716476678,1.0,-23.34531,0.10748742,0.3778983008010226,7,1,7
Thimiru,Thimiru,Yuvan Shankar Raja,50w4mZeYX3zGxdQUkiob9K,2006-07-31,15,energetic,True,60000,160.71428571428572,0.0013923974533331,0.6138986749577853,1.0,0.0,1.0,-13.518627,0.099943794,0.417949801294463,7,1,7
Puthiya Kalai Unathu Vaazhvil,Sasanam,"K. S. Chithra, Sriram",4TpD3tvaXegsYTIHCHYflP,2006-07-01,0,energetic,True,60000,87.890625,0.0010371016559293,0.2764504192310256,0.7820516228675842,0.0052775917574763,1.0,-24.48604202270508,0.0869767963886261,0.2706304271150249,1,0,7
Poove Nee Poove Nee,Sasanam,K. S. Chithra,3XJJFefwUAdp4hYxu1FRhp,2006-07-01,0,calm,True,60000,104.16666666666669,0.0011458401890646,0.2598908631521063,1.0,0.0062365802004933,1.0,-19.099655151367188,0.0926834270358085,0.2513549179177337,9,1,7
Aasaikalai Nenjukulle - Ethanaiyo,Sasanam,Malaysia Vasudevan,5ibmvbAgHM0HWOQPX95Skv,2006-07-01,0,happy,False,60000,137.1951219512195,0.0014581049192247,0.155400758615135,0.5961779952049255,0.0233257375657558,1.0,-27.250822067260746,0.0949895158410072,0.4841442828642909,4,1,7
Vazhkayin Vaasal,Sasanam,K. S. Chithra,7k1MOiZ2n16aYsyuov4X2c,2006-07-01,0,calm,True,60000,119.6808510638298,0.0013313136890523,0.2639643577252932,0.9838557243347168,0.0,1.0,-21.41708946228028,0.0965093895792961,0.2536281913191437,1,0,7
Going Thru Emotions,Pudhupettai (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Na.Muthukumar",1DPxnNeWFvGI67iFvvy5F5,2006-05-26,1,sad,True,60000,156.25,0.0010167198260675,0.3389748940466139,1.0,0.0,1.0,-17.639291763305664,0.1034537777304649,0.3050290751007736,7,1,7
Thee Vaayil,Pudhupettai (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Na.Muthukumar, Kamal Haasan",0HmS6RmTZtCADDgBUueAXM,2006-05-26,0,calm,True,60000,156.25,0.0012762227997107,0.3288529955785638,0.7354336380958557,0.0,1.0,-24.25438499450684,0.0813411474227905,0.401592852905234,0,1,7
Pudhupettai Instrumental,Pudhupettai (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Na.Muthukumar",7MKRRsMUh1zWUA6cum8L1k,2006-05-26,3,energetic,True,60000,119.6808510638298,0.0009559208651292,0.3016577434844916,0.6405706405639648,0.0,1.0,-24.76162338256836,0.080484390258789,0.3785478045394996,2,1,7
Pudhupettai Instrumental 2,Pudhupettai (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Na.Muthukumar",0a87H4sxWJTgXKhIy3zN6v,2006-05-26,10,calm,True,60000,137.1951219512195,0.0015805232773829,0.3154026957707518,0.7295635342597961,0.025367934256792,1.0,-26.331727981567383,0.0984313711524009,0.4716011733321344,7,1,7
Poo Pookkum,Pudhupettai (Original Motion Picture Soundtrack),"Yuvan Shankar Raja, Na.Muthukumar, Naveen Madhav, Ranjith Govind",2bdP8avCP4CxLTROuugr4j,2006-05-26,0,happy,True,60000,92.21311475409836,0.001550260124375,0.3038908534316121,0.8694445490837097,0.2040555477142334,1.0,-25.55133438110352,0.1041700094938278,0.3315473107741578,7,1,7
Vaa Vaathi,Vaathi,"G. V. Prakash, Shweta Mohan",0cgwdBXXlPfXJXWf3wMs32,2022-11-10,67,calm,True,60000,90.7258064516129,0.0010932436504679,0.2719013147662637,1.0,0.0239397156983613,1.0,-19.00941467285156,0.1015618667006492,0.3371592462433859,4,1,7
Ariyadha Vayasu,Paruthiveeran,Ilaiyaraaja,0Nfw28ZsBiOXmFKP636P7h,2006-05-10,53,calm,True,60000,82.72058823529412,0.0010907261404397,0.3689543733891752,0.3526382148265838,0.0,1.0,-32.64148712158203,0.1056038737297058,0.2892538072758982,5,1,7
Sari gama pathani,Paruthiveeran,"Ameer, Madhumitha, Madurai saroja",69raNYYs5VVodBFBrPMre8,2006-05-10,30,calm,True,60000,100.44642857142856,0.0010125767464702,0.3029595953774884,1.0,0.0162139665335416,1.0,-16.799068450927734,0.1050956845283508,0.3208830646940857,0,1,7
Tanka Dunga,Paruthiveeran,"Pandi, Kala, Saroja",7nRzR9E8GOd5bGzd9eEFtH,2006-05-10,38,energetic,True,60000,166.70866935483872,0.0012613843024367,0.5289853689471266,0.9636008739471436,0.3776043355464935,1.0,-21.758054733276367,0.0983673483133316,0.414932954936239,0,1,7
Iayyayo,Paruthiveeran,"Manikka Vinayagam, Krishnaraj, Yuvan Shankar Raja, Shreya Ghoshal",53BDFOlAHccjfoxe06JKpc,2006-05-10,56,sad,True,60000,89.28571428571429,0.0016450914729482,0.2707930048546925,0.9586110711097716,0.0,1.0,-22.151199340820312,0.1057466194033622,0.3807818096010665,5,1,7
