Spotify ID,Title,Artist,Album,Release Date
4R2mX7y0Qz1EqQaXNN1vvW,Nilaala Nee Kallu (English),Ramana Gogula,Viyyala Vari Kayyalu,2007-11-02
2EM3z870MwvKASPO23MeUB,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13, Waltz of the Flowers","Pyotr Ilyich Tchaikovsky, Royal Philharmonic Orchestra, David Arnold",Last Night of the Proms,2007-08-03
3j01GIGm0LYSzbO7X0NfYM,Rossini: Guillaume Tell: Overture (Finale),"Gioachino Rossini, Royal Philharmonic Orchestra, Philip Ellis",Last Night of the Proms,2007-08-03
6kyiWsforDWCq1VBCm4BNZ,"Offenbach: Orphée aux enfers, Act 2: Menuet et galop infernal ""Can-Can"" (Instrumental Version)","Jacques Offenbach, Royal Philharmonic Orchestra, Philip Ellis",Last Night of the Proms,2007-08-03
6oWacAPUt8LMXqRkEk2MNg,"Tchaikovsky: 1812 Overture in E-Flat Major, Op. 49","Pyotr Ilyich Tchaikovsky, Royal Philharmonic Orchestra, Lucy Parham, Philip Ellis",Last Night of the Proms,2007-08-03
0GXJ6r9aHj0Lx6ADBiCj9E,"Elgar: 5 Pomp and Circumstance Marches, Op. 39: No. 1 in D Major","Edward Elgar, Royal Philharmonic Orchestra, Philip Ellis",Last Night of the Proms,2007-08-03
0w4LgJ5G1Xz5jLS3HX8oyq,"Britten: The Young Person's Guide to the Orchestra, Op. 34 ""Variations and Fugue on a Theme of Purcell"" (Instrumental Version)","Benjamin Britten, Royal Philharmonic Orchestra, Robin Stapleton",Last Night of the Proms,2007-08-03
4t1u2ja0mjUXn6GSlBlOOJ,Every Beat (English),Aashiq Al Rasul,Majesty,2007-01-01
1TRXjzFQvzHI6X4f6MCYI9,"Holst: The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity","Gustav Holst, Royal Philharmonic Orchestra, Goldsmith's Choral Union, Owain Arwel Hughes",Last Night of the Proms,2007-08-03
6UnM2cRG5gEYT98io0CsLE,"Orchestral Suite No. 3 in D Major, BWV 1068: Air","Frank Shipway, Royal Philharmonic Orchestra","Bach: Orchestral Suite No. 3 in D Major, BWV 1068",2007-08-15
3pyYmsQ8IRQTmUy79lSVGa,Suppé: Leichte Kavallerie: Ouvertüre,"Franz von Suppé, Royal Philharmonic Orchestra, Philip Ellis",Last Night of the Proms,2007-08-03
2nVt0n0aSj3AwZjakMvDHX,Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia,"Aram Khachaturian, London Symphony Orchestra",Khachaturian: Spartacus and Gayaneh highlights etc,2007-07-02
5t9UkwkrumEmOpnz3SRdbm,"Elgar: Variations on an Original Theme, Op. 36 ""Enigma"": Variation IX. Adagio ""Nimrod""","Edward Elgar, Royal Philharmonic Orchestra, Philip Ellis",Last Night of the Proms,2007-08-03
5uv9V2JHu7kI5t9BzV0asx,"Novorossisk Chimes (The Fires of Eternal Glory), Op. 111b","Dmitri Shostakovich, Royal Philharmonic Orchestra, Vladimir Ashkenazy",Shostakovich: The Symphonies,2007-01-01
5rDjdlYDk9rE3PMoMvQXMY,Brook Green Suite: II. Air,"Gustav Holst, English Sinfonia, Howard Griffiths",Holst: Double Concerto / St Paul's Suite / Brook Green Suite,2007-04-24
62Avhh0WBeooy76yFaKZUI,We Are The Champions,Royal Philharmonic Orchestra,Symphonic Rock 2,2007-12-10
2JzsHRzDT3kCokSu0ggZ8U,"Schumann: Piano Concerto in A Minor, Op. 54: I. Allegro affettuoso","Robert Schumann, Evgeny Kissin, Sir Colin Davis, London Symphony Orchestra","Mozart: Piano Concerto No. 24, K. 491 - Schumann: Piano Concerto, Op. 54",2007-08-24
7hgv1kWftwCKmuT5rBl5Nj,Mascagni: Cavalleria rusticana: Intermezzo,"Pietro Mascagni, Royal Philharmonic Orchestra, Philip Ellis",Last Night of the Proms,2007-08-03
7L1zJMkc9Ho7Ox0uSFC9TL,Whine Up (feat. Elephant Man) - English Version,"Kat Deluna, Elephant Man",Whine Up (feat. Elephant Man) [English Version],2007-05-01
4Yvwmzuxvs3rwxjSB14CTq,Parry: Jerusalem (Orch. Elgar),"Hubert Parry, Royal Philharmonic Orchestra, Goldsmith's Choral Union, Owain Arwel Hughes",Last Night of the Proms,2007-08-03
1RQWPaEoYDgsBCALXY5tgL,Briony,"Dario Marianelli, Jean-Yves Thibaudet, Benjamin Wallfisch, English Chamber Orchestra",Atonement OST,2007-01-01
4c0g65FyaEeKRX6C0hfjhr,Atonement,"Dario Marianelli, Jean-Yves Thibaudet, Benjamin Wallfisch, English Chamber Orchestra",Atonement OST,2007-01-01
4RucPE8g2neo6onDXLEjQr,The Cottage On The Beach,"Dario Marianelli, Jean-Yves Thibaudet, Benjamin Wallfisch, English Chamber Orchestra",Atonement OST,2007-01-01
73BwE1YaAy962fLJiueEPB,"Turandot, Act III: ""Nessun dorma""","Giacomo Puccini, Paul Potts, Carmine Lauri, David Snell, London Symphony Orchestra","Turandot, Act III: ""Nessun dorma""",2007-07-20
14oQbsmFmshk3K8jI6vcec,"L'Allegro, Il Penseroso, ed il Moderato, HWV 55, Part III: ""As steals the morn""","George Frideric Handel, Lucy Crowe, Mark Padmore, The English Concert, Andrew Manze",As Steals the Morn...Handel: Arias & Scenes for Tenor,2007-06-12
2vlafA2ljFvjZmBkn4VYac,Farewell,"Dario Marianelli, Jean-Yves Thibaudet, Benjamin Wallfisch, English Chamber Orchestra",Atonement OST,2007-01-01
