name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
"Thala Kodhum (From ""Jai Bhim"")","Thala Kodhum (From ""Jai Bhim"")","Sean Roldan, Pradeep Kumar, Raju Murugan",0N2Ft2hTHrdh21MWrRq6Cr,2021-10-25,56,calm,True,60000,104.16666666666669,0.0016262884548335,0.1390707624200142,1.0,0.0,1.0,-21.6432,0.09205215,0.1922694829031214,5,1,7
Inaam,Inaam,"Masoom Sharma, Manisha Sharma",6ZxRdp0bAxM8CSEarxtQJn,2021-05-07,61,calm,True,60000,160.71428571428572,0.0022101791844119,0.2773773377788393,1.0,0.7421044111251831,1.0,-21.990707397460938,0.104952797293663,0.3142894719402825,3,0,7
"Saara Kaattrae (From ""Annaatthe"")","Saara Kaattrae (From ""Annaatthe"")","D. Imman, Shreya Ghoshal, Sid Sriram",2fln1y4AGWnEclguilGaca,2021-10-09,41,calm,True,60000,112.5,0.0013635593052249,0.3354269136875666,1.0,0.0,1.0,-16.59584617614746,0.1014313474297523,0.3457703803247443,0,1,7
Anney Yaaranney,Udanpirappe (Original Motion Picture Soundtrack),"D. Imman, Shreya Ghoshal, Yugabharathi",37GSkScePUXUpc5QVu3PFf,2021-10-13,28,calm,True,60000,96.98275862068964,0.0012157455928531,0.2216051347815943,1.0,0.0,1.0,-16.670597076416016,0.0970226377248764,0.2501435348110284,7,1,7
Othapana Kaatteri,Udanpirappe (Original Motion Picture Soundtrack),"D. Imman, Sid Sriram, Yugabharathi",0wdpZ0yUzkaCMVPVVMIbL0,2021-10-13,33,energetic,True,60000,133.92857142857142,0.000819962411682,0.2843804330619001,1.0,0.0677870288491249,1.0,-17.52921485900879,0.0893868207931518,0.3543413522185011,0,1,7
Deivam Neethaaney,Udanpirappe (Original Motion Picture Soundtrack),"D. Imman, Pavithra Chari, Yugabharathi",1srpdqVW44O4CBcHxVOeYe,2021-10-13,23,energetic,True,60000,165.44117647058823,0.0009674578415321,0.2343385481469961,1.0,0.0056213838979601,1.0,-16.748010635375977,0.0929907858371734,0.3286755984915275,9,1,7
Karambakudi Kanaga,Udanpirappe (Original Motion Picture Soundtrack),"D. Imman, Nithyasree Mahadevan, Jeyamoorthi, Snehan",3eo8ncF1Y9M7b9ttTY63sT,2021-10-13,10,energetic,False,60000,160.71428571428572,0.0014200042417712,0.3118902993634465,1.0,0.0,1.0,-19.02735710144043,0.0966637432575225,0.3360816480434015,2,1,7
Yenge Yen Ponmaalai,Udanpirappe (Original Motion Picture Soundtrack),"D. Imman, Arya Dhayal, Yugabharathi",6PPy1TOXMx2XusL6xt9L4g,2021-10-13,15,calm,True,60000,119.6808510638298,0.0012362786042373,0.2466501614990668,1.0,0.0,1.0,-19.489919662475582,0.0956432297825813,0.3495711822076365,5,1,7
Anney Yaaranney - Reprise,Udanpirappe (Original Motion Picture Soundtrack),"D. Imman, Shreya Ghoshal, Yugabharathi",0ChZNkgyM9bi7EBKiY2nWW,2021-10-13,23,sad,True,60000,78.125,0.0017082570223442,0.2391740600282172,1.0,0.0,1.0,-18.54463577270508,0.0940596386790275,0.1919542036934506,7,1,7
Anney Yaaranney - Karaoke,Udanpirappe (Original Motion Picture Soundtrack),D. Imman,31BSEzNZVeJAvuedcVVANK,2021-10-13,6,calm,True,60000,96.98275862068964,0.0019433205661594,0.1104747176890774,1.0,0.1759217232465744,1.0,-19.838321685791016,0.0944864824414253,0.1045531592745791,7,1,7
Othapana Kaatteri - Karaoke,Udanpirappe (Original Motion Picture Soundtrack),D. Imman,7w7m9PnF4IPOI6Q1GXfs0c,2021-10-13,7,calm,True,60000,133.92857142857142,0.0007917849879899,0.2509154622511553,1.0,0.0,1.0,-19.33981132507324,0.0979004353284835,0.1899673379408149,0,1,7
Deivam Neethaaney - Karaoke,Udanpirappe (Original Motion Picture Soundtrack),D. Imman,2i8LA0pSo9AC2aoofKBxgy,2021-10-13,7,happy,True,60000,112.5,0.0009856307771795,0.167208555284616,1.0,0.0471061319112777,1.0,-19.29279327392578,0.0920819714665412,0.134859282462632,9,1,7
