Spotify ID,Title,Artist,Album,Release Date
0LysH1epKKMzy58K78cerr,Bailando - English Version,"Enrique Iglesias, Sean Paul, Descemer Bueno, Gente De Zona",Greatest Hits,2019-10-04
0sKymIftfpTNp62P4oTvTY,Rain Drops Keep Falling on My Head,B.J. Thomas,Mama... Best of B.J. Thomas,2019-07-24
74X0QJjsSwhkjhFjg5nCum,Ya Maulana - English Version,Siedd,Ya Maulana (English Version),2019-03-08
7Kp2SelnSKGhjfd73SoYFM,Granny - Crazy Piano Version,NPT Music,Granny (Crazy Piano Version),2019-05-04
4QTFU7BukoyDtyyemGPNCX,Dance of the Sugar Plum Fairy,"Pyotr Ilyich Tchaikovsky, Lior Rosner, Scott Dunn, Royal Philharmonic Orchestra",Sugar Plum on the Run,2019-11-08
785incjHJUVbhVq53PDLgd,Granny Chapter Two Main Theme - Piano Version,Piano Vampire,Granny Chapter Two Main Theme - Piano Version,2019-11-20
1Va6CZLE2VCiByUyTkn0wc,EMPIRE - English Version,"(G)I-DLE, WENGIE, MINNIE",EMPIRE,2019-10-18
5j3w0rSoe5JpWibCjVBYFL,Swan Lake,"HAUSER, London Symphony Orchestra, Robert Ziegler",Swan Lake,2019-10-11
3UHLKYgmKgYSOrHYaZ6gil,Crocodile,Summersongs,"Traditional English Nursery Rhymes, Vol. 7",2019-03-19
5g5XgIqvIqG3tkdS1y7ahn,Boy with Luv - English Version,Emma Heesters,Boy with Luv (English Version),2019-05-10
72hrEXvf3Jb4Hc6SFExM13,Boy With Luv - Piano Version,NPT Music,Boy With Luv (Piano Version),2019-04-17
4E42CLRcDoizQ6HUW2stQo,Titipo Titipo Opening Song - English Version,Titipo Titipo,Titipo Titipo,2019-06-20
1w7et1eZuqaud7NIoAr3Jo,Mr. Nice Guy - English Ver.,"Inigo Pascual, WENGIE",Mr. Nice Guy,2019-05-03
1F8Dli82rqylwZFN0EieRE,Kill This Love - English Version,Emma Heesters,Kill This Love (English Version),2019-04-19
1CPH8wr2KWxyuPvVWEEvYS,A Thousand Years,Norman Dück,Love Songs,2019-08-30
1aiObRNEnpxFgem38UItIK,Dusk Till Dawn,Norman Dück,Love Songs,2019-08-30
75YXdQRYn9aq7feRykzTJw,Arcade - Piano Version,Dario D'Aversa,Arcade (Piano Version),2019-05-23
10VT0U1MN9F8xWPX1Mtlh7,Air,"Johann Sebastian Bach, Ross Pople, London Festival Orchestra",Air,2019-02-22
3BQwvBvVCNfBnotuAkhFcA,Sola - English Version,Luis Fonsi,Sola (English Version),2019-01-23
1d1GYqfCGt4RYUFQz9cLVa,Colors Song,English Tree TV,Fruits and Colors!,2019-02-20
2NKjlS8gJ0ApRqgBBKYQUp,Spider-Man: Far From Home,"Jared Moreno Luna, Norman Dück",Spider-Man: Far From Home,2019-06-25
06Y5Cb0i6Q8Brt7DT3l666,Cradles - Piano Version,Dario D'Aversa,Cradles (Piano Version),2019-08-09
646WvYRcTKkvYt02yBB8xn,Marry You,Norman Dück,Love Songs,2019-08-30
3A01sDuNqp1ICujWfJotgo,Kamariya Tutata Ae Raja,Pramod Premi Yadav,English Bola Ae Balamua 2,2019-04-29
2xCtrN9PYxH6WIOUj06jM6,River Flows in You,"HAUSER, London Symphony Orchestra, Robert Ziegler",River Flows in You,2019-11-22
58D9sEwXiMWi9SeVASWRsQ,Uragirimonono Requiem - English Ver.,ハセガワダイスケ,Uragirimonono Requiem (English Ver.),2019-03-16
2e3cJdJ8xWwydl8JIYlCqB,Love Talk - English Version,WayV,Love Talk (English Version),2019-11-05
7mPeTNeTtokdwNUEwdEGVT,Winter Bear - Piano Version,Dario D'Aversa,Winter Bear (Piano Version),2019-08-15
0wzlQwQ17rpVVqgdaFNA7Q,Cat & Dog (English Version),TOMORROW X TOGETHER,Cat & Dog (English Version),2019-05-03
5s5TLBSbM6AEeOIF2GqQcO,Is There Still Anything That Love Can Do? (English Version),RADWIMPS,Weathering With You -Complete Version-,2019-11-27
7rFhj13UzWPjxj9jRFp58B,Sola - English Version,Luis Fonsi,VIDA,2019-02-01
4trSLBnYUMNNWpP4L4Fp8O,Winter Wonderland,"Bing Crosby, London Symphony Orchestra",Bing At Christmas,2019-11-22
1k2TGLGvgvsmjCvaGBwYc1,Highway to Heaven (English Version),NCT 127,Highway to Heaven (English Version),2019-07-17
7MurCSh8PJrljVwEWcRuK0,"For Life - English Version, Live",EXO,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30
07BXSPqT9klLPm2K5lYzXH,Fake Protagonist - พระเอกจำลอง English Version,Getsunova,Fake Protagonist (พระเอกจำลอง English Version),2019-08-02
1r35JlTnDMKZGaOf2PgKpO,Englishman in New York,"Giacomo Bondi, Cristiana Polegri, Alfredo Bochicchio, Fabrizio Foggia",Christmas Jazz Night 2020 (Best X-Mas Jazz Music),2019-12-11
1EMbyELgps0HulLCThDlkc,Englishman In New York - My Songs Version,Sting,My Songs (Deluxe),2019-05-24
70iZLwk5riIHB6KKqPNY8b,English Medium,"Masoom Sharma, Ak Jatti",Sonotek Dj Remix Vol 12,2019-08-03
4klj8317sgnRemUgirZt7f,Sleeping Music,"Relaxing Music Therapy, Spa Music Relaxation, Amazing Spa Music","Relaxing Music: Calm Music For Sleep, Spa Music, Massage Music, Yoga Music, Meditation Music and Sleeping Music",2019-02-19
0n26EhpRXigpolxsPfTI9u,RISE - English version,MADKID,CIRCUS,2019-04-24
4ti0GtMlFsSAE7cDJGzfWy,White Christmas,"Bing Crosby, Pentatonix, London Symphony Orchestra",Bing At Christmas,2019-11-22
5uE69TYvZ4vPrcftseQxmk,Englishman In New York - Live,Sting,My Songs (Live),2019-11-08
1c564QA43pu0k8C6wFC5So,Rain Background,"Rain Radiance, Deep Sleep Meditation, Relaxing Music Therapy",Rain Sounds,2019-06-26
3eaFgPp7I0IUG1iaAq853W,Englishman in New York - Edit Mix,Dj Hermann,Englishman in New York,2019-10-11
0440JURXCx13O33siH03RE,English Girl,ONEUS,RAISE US,2019-05-29
6h2nENjlo0GOIpVurs98EY,Pull Up,Blanco,English Dubbed,2019-11-15
5foDi61BlimyyJtOrxXMlb,English Garden,Great Grandpa,Four of Arrows,2019-10-25
0tEbLiVD2OelLMtj7cSjRu,Higher (English),Swati Sharma,X-Ray - The Inner Image,2019-11-29
